TestID#,KitID,InputGp,Input[C],OutputRt,Exp. Result,ChRt-1,VolDiff-1,StepWidth-1,AvgRate-1,Threshold-1,ChRt-2,VolDiff-2,StepWidth-2,AvgRate-2,Threshold-2,ChRt-3,VolDiff-3,StepWidth-3,AvgRate-3,Threshold-3,ChRt-4,VolDiff-4,StepWidth-4,AvgRate-4,Threshold-4,ChRt-5,VolDiff-5,StepWidth-5,AvgRate-5,Threshold-5
2021-07-27_NABITA002.35_4,INSC20006,Negative,0,Negative,Yes,True,121.6,70.0,1.7,40,False,14.0,0.0,0.0,40,False,26.9,0.0,0.0,40,False,26.4,0.0,0.0,60,False,21.7,0.0,0.0,60
2021-07-27_NABITA002.35_5,INSC20009,Positive,"7,650",Positive,Yes,True,149.7,66.0,2.3,40,True,94.7,79.0,1.2,40,True,135.2,77.0,1.8,40,True,258.9,91.0,2.8,60,True,204.8,84.0,2.4,60
2021-07-27_NABITA002.35_6,INSC20012,Negative,0,Negative,Yes,True,170.0,104.0,1.6,40,False,17.1,0.0,0.0,40,False,27.1,0.0,0.0,40,False,38.7,0.0,0.0,60,False,36.0,0.0,0.0,60
2021-07-27_NABITA002.35_7,INSC20015,Positive,"7,650",Positive,Yes,True,177.1,86.0,2.1,40,True,147.9,106.0,1.4,40,True,141.5,113.0,1.3,40,True,247.6,111.0,2.2,60,True,239.4,123.0,1.9,60
2021-07-27_NABITA002.35_8,INSC20018,Negative,0,Negative,Yes,True,139.1,88.0,1.6,40,False,14.2,0.0,0.0,40,False,22.4,0.0,0.0,40,False,11.5,0.0,0.0,60,False,15.6,0.0,0.0,60
2021-07-27_NABITA003.37_1,NBSC20112,Positive,"7,650",Invalid,Yes,False,51.8,0.0,0.0,40,True,47.4,48.0,1.0,40,True,51.9,51.0,1.0,40,True,147.6,78.0,1.9,60,True,69.6,72.0,1.0,60
2021-07-27_NABITA003.37_2,INSC20005,Positive,"7,650",Positive,Yes,True,99.1,64.0,1.5,40,True,90.3,62.0,1.5,40,True,99.0,61.0,1.6,40,True,251.9,104.0,2.4,60,True,229.9,96.0,2.4,60
2021-07-27_NABITA003.37_3,INSC20008,Negative,0,Negative,Yes,True,83.7,62.0,1.3,40,False,10.0,0.0,0.0,40,False,11.9,0.0,0.0,40,False,33.7,0.0,0.0,60,False,32.8,0.0,0.0,60
2021-07-27_NABITA003.37_4,INSC20011,Gene N,"24,000",Positive,Yes,True,94.9,76.0,1.2,40,True,107.4,75.0,1.4,40,True,83.1,50.0,1.7,40,False,28.0,0.0,0.0,60,False,25.5,0.0,0.0,60
2021-07-27_NABITA003.37_6,INSC20017,Negative,0,Negative,Yes,True,122.5,89.0,1.4,40,False,27.7,0.0,0.0,40,False,30.9,0.0,0.0,40,False,44.5,0.0,0.0,60,False,27.0,0.0,0.0,60
2021-07-27_NABITA004.21_1,,Positive,"7,650",Positive,Yes,True,184.7,138.0,1.3,40,True,73.1,49.0,1.5,40,True,189.4,122.0,1.6,40,True,259.7,125.0,2.1,60,True,202.6,112.0,1.8,60
2021-07-27_NABITA004.21_2,INSC20002,Negative,0,Negative,Yes,True,175.5,88.0,2.0,40,False,10.8,0.0,0.0,40,False,24.9,0.0,0.0,40,False,19.0,0.0,0.0,60,False,36.4,0.0,0.0,60
2021-07-27_NABITA004.21_3,INSC20004,Gene N,"24,000",Positive,Yes,True,138.3,58.0,2.4,40,True,118.9,72.0,1.7,40,True,112.9,58.0,1.9,40,False,23.6,0.0,0.0,60,False,28.1,0.0,0.0,60
2021-07-27_NABITA004.21_4,INSC20007,Negative,0,Negative,Yes,True,200.9,98.0,2.0,40,False,12.8,0.0,0.0,40,False,14.0,0.0,0.0,40,False,43.2,45.0,1.0,60,False,45.7,0.0,0.0,60
2021-07-27_NABITA004.21_5,INSC20010,Positive,"7,650",Positive,Yes,True,159.3,67.0,2.4,40,True,135.7,85.0,1.6,40,True,203.3,119.0,1.7,40,True,314.6,96.0,3.3,60,True,340.9,99.0,3.4,60
2021-07-27_NABITA004.21_6,INSC20013,Negative,0,Negative,Yes,True,150.5,69.0,2.2,40,False,23.8,0.0,0.0,40,False,19.1,0.0,0.0,40,False,29.7,0.0,0.0,60,False,31.1,0.0,0.0,60
2021-07-27_NABITA004.21_7,INSC20016,Positive,"7,650",Invalid,Yes,False,70.6,0.0,0.0,40,True,88.3,98.0,0.9,40,True,122.2,76.0,1.6,40,True,270.5,139.0,1.9,60,True,324.8,111.0,2.9,60
2021-07-27_NABITA004.21_8,INSC20019,Negative,0,Negative,Yes,True,199.2,90.0,2.2,40,False,16.4,0.0,0.0,40,False,26.4,0.0,0.0,40,False,11.1,13.0,0.9,60,False,44.8,0.0,0.0,60
2021-07-28_NABITA002.35_1,,Positive,"7,650",Positive,Yes,True,159.9,130.0,1.2,40,True,108.0,70.0,1.5,40,True,157.9,81.0,1.9,40,True,337.3,101.0,3.3,60,False,23.2,0.0,0.0,60
2021-07-28_NABITA002.35_2,INSC20021,Positive,"7,650",Positive,Yes,True,161.6,78.0,2.1,40,True,103.6,65.0,1.6,40,True,137.7,65.0,2.1,40,True,108.7,33.0,3.3,60,False,23.3,0.0,0.0,60
2021-07-28_NABITA004.21_1,,Positive,"7,650",Positive,Yes,True,132.4,107.0,1.2,40,True,63.5,46.0,1.4,40,True,109.5,68.0,1.6,40,True,125.0,64.0,2.0,60,True,244.1,138.0,1.8,60
2021-07-28_NABITA004.21_2,INSC20022,Positive,"7,650",Positive,NA,True,86.4,36.0,2.4,40,True,108.1,38.0,2.8,40,True,138.3,55.0,2.5,40,True,131.4,27.0,4.9,60,True,258.7,36.0,7.2,60
2021-07-29_NABITA002.35_1,,Positive,"7,650",Positive,Yes,True,171.6,138.0,1.2,40,True,177.4,111.0,1.6,40,True,147.5,87.0,1.7,40,True,139.4,54.0,2.6,60,True,172.5,103.0,1.7,60
2021-07-29_NABITA004.21_1,,Positive,"7,650",Positive,Yes,True,177.3,139.0,1.3,40,True,188.0,106.0,1.8,40,True,167.7,138.0,1.2,40,True,200.5,119.0,1.7,60,True,271.4,131.0,2.1,60
2021-07-29_NABITA004.21_2,INSC20023,Positive,"7,650",Positive,Yes,True,158.0,90.0,1.8,40,True,120.9,59.0,2.0,40,True,156.5,77.0,2.0,40,True,263.3,73.0,3.6,60,True,220.5,80.0,2.8,60
2021-07-30_NABITA002.39_1,NBSC20152,Positive,"7,650",Positive,Yes,True,150.4,85.0,1.8,40,True,174.8,87.0,2.0,40,True,151.0,72.0,2.1,40,True,287.0,96.0,3.0,60,True,295.6,113.0,2.6,60
2021-07-30_NABITA002.39_2,NBSC20154,Negative,0,Negative,Yes,True,127.0,67.0,1.9,40,False,18.5,0.0,0.0,40,False,14.3,0.0,0.0,40,False,26.0,0.0,0.0,60,False,20.7,0.0,0.0,60
2021-07-30_NABITA002.39_3,NBSC20156,Negative,0,Negative,Yes,True,174.5,86.0,2.0,40,False,15.0,0.0,0.0,40,False,29.9,0.0,0.0,40,False,41.6,0.0,0.0,60,False,14.5,0.0,0.0,60
2021-07-30_NABITA002.39_4,NBSC20210,Positive,"7,650",Positive,Yes,True,153.4,101.0,1.5,40,True,73.3,52.0,1.4,40,True,155.0,118.0,1.3,40,True,353.7,93.0,3.8,60,True,239.8,79.0,3.0,60
2021-07-30_NABITA002.39_5,NBSC20218,Positive,"7,650",Positive,Yes,True,183.7,118.0,1.6,40,True,77.6,76.0,1.0,40,True,139.9,99.0,1.4,40,True,285.4,101.0,2.8,60,True,198.7,82.0,2.4,60
2021-07-30_NABITA004.23_1,NBSC20153,Positive,"7,650",Positive,Yes,True,210.9,104.0,2.0,40,True,118.9,81.0,1.5,40,True,207.4,79.0,2.6,40,True,201.4,78.0,2.6,60,True,214.9,82.0,2.6,60
2021-07-30_NABITA004.23_2,NBSC20155,Negative,0,Negative,Yes,True,150.3,70.0,2.1,40,False,12.0,0.0,0.0,40,False,14.7,0.0,0.0,40,False,23.2,0.0,0.0,60,False,18.9,0.0,0.0,60
2021-07-30_NABITA004.23_3,NBSC20200,Negative,0,Negative,Yes,True,162.1,120.0,1.4,40,False,13.0,0.0,0.0,40,False,14.4,0.0,0.0,40,False,46.0,0.0,0.0,60,False,21.5,0.0,0.0,60
2021-07-30_NABITA004.23_4,NBSC20186,Positive,"7,650",Positive,Yes,True,179.3,98.0,1.8,40,True,102.4,90.0,1.1,40,True,159.4,118.0,1.4,40,True,311.4,111.0,2.8,60,True,163.8,84.0,2.0,60
2021-07-30_NABITA004.23_5,NBSC20226,Negative,0,Negative,Yes,True,141.6,59.0,2.4,40,False,18.0,0.0,0.0,40,False,15.8,0.0,0.0,40,False,23.1,0.0,0.0,60,False,36.4,0.0,0.0,60
2021-08-03_NABITA003.37_1,NBSC20221,Negative,0,Invalid,Invalid,False,26.7,0.0,0.0,40,False,29.3,0.0,0.0,40,False,36.3,0.0,0.0,40,False,43.2,0.0,0.0,60,False,37.4,0.0,0.0,60
2021-08-04_NABITA003.37_1,NBSC20244,Negative,0,Negative,Yes,True,80.2,66.0,1.2,40,False,23.4,0.0,0.0,40,False,23.5,0.0,0.0,40,False,26.2,0.0,0.0,60,False,16.6,0.0,0.0,60
2021-08-04_NABITA003.37_2,NBSC20222,NA,unknown,Negative,NA,True,132.4,69.0,1.9,40,False,18.0,0.0,0.0,40,False,10.7,0.0,0.0,40,False,40.3,0.0,0.0,60,False,28.8,0.0,0.0,60
2021-08-04_NABITA003.37_3,NBSC20223,NA,unknown,Negative,NA,True,117.1,69.0,1.7,40,False,25.0,0.0,0.0,40,False,29.2,0.0,0.0,40,False,28.9,23.0,1.3,60,False,23.9,0.0,0.0,60
2021-08-04_NABITA003.37_4,NBSC20224,NA,unknown,Negative,NA,True,62.3,68.0,0.9,40,False,21.4,0.0,0.0,40,False,20.2,0.0,0.0,40,False,25.0,0.0,0.0,60,False,18.5,0.0,0.0,60
2021-08-04_NABITA003.37_5,NBSC20225,NA,unknown,Negative,NA,True,144.7,65.0,2.2,40,False,25.2,0.0,0.0,40,False,21.5,0.0,0.0,40,False,47.8,0.0,0.0,60,False,50.1,54.0,0.9,60
2021-08-04_NABITA003.37_6,NBSC20227,NA,unknown,Negative,NA,True,141.7,63.0,2.2,40,False,14.8,0.0,0.0,40,False,17.4,0.0,0.0,40,False,26.5,0.0,0.0,60,False,35.4,0.0,0.0,60
2021-08-04_NABITA003.37_7,NBSC20228,NA,unknown,Positive,NA,True,120.8,60.0,2.0,40,True,67.1,54.0,1.2,40,True,82.6,49.0,1.7,40,True,368.2,102.0,3.6,60,True,266.1,96.0,2.8,60
2021-08-04_NABITA003.37_8,NBSC20229,NA,unknown,Positive,NA,True,142.3,60.0,2.4,40,False,13.4,0.0,0.0,40,True,123.9,79.0,1.6,40,False,26.8,0.0,0.0,60,False,29.4,0.0,0.0,60
2021-08-05_NABITA003.37_1,NBSC20230,NA,unknown,Positive,NA,True,60.1,53.0,1.1,40,True,62.5,48.0,1.3,40,False,10.2,0.0,0.0,40,False,14.7,0.0,0.0,60,False,12.4,0.0,0.0,60
2021-08-05_NABITA003.37_2,NBSC20231,NA,unknown,Negative,NA,True,138.7,71.0,2.0,40,False,21.0,0.0,0.0,40,False,14.6,0.0,0.0,40,False,29.7,0.0,0.0,60,False,18.4,0.0,0.0,60
2021-08-05_NABITA003.37_3,NBSC20232,NA,unknown,Positive,NA,True,154.7,98.0,1.6,40,False,19.3,0.0,0.0,40,True,107.1,63.0,1.7,40,True,290.3,58.0,5.0,60,True,329.2,101.0,3.3,60
2021-08-05_NABITA003.37_4,NBSC20233,NA,unknown,Negative,NA,True,112.1,76.0,1.5,40,False,9.7,0.0,0.0,40,False,15.1,0.0,0.0,40,False,29.2,0.0,0.0,60,False,38.1,0.0,0.0,60
2021-08-05_NABITA003.37_5,NBSC20234,NA,unknown,Negative,NA,True,91.6,65.0,1.4,40,False,9.8,0.0,0.0,40,False,16.3,0.0,0.0,40,False,14.3,16.0,0.9,60,False,13.9,14.0,1.0,60
2021-08-05_NABITA003.37_6,NBSC20235,NA,unknown,Negative,NA,True,109.3,68.0,1.6,40,False,18.0,0.0,0.0,40,False,20.3,0.0,0.0,40,False,47.5,0.0,0.0,60,False,28.6,0.0,0.0,60
2021-08-05_NABITA003.37_7,NBSC20236,NA,unknown,Positive,NA,True,167.1,126.0,1.3,40,False,23.4,0.0,0.0,40,False,24.8,0.0,0.0,40,True,357.8,139.0,2.6,60,False,11.5,0.0,0.0,60
2021-08-05_NABITA003.37_8,NBSC20237,NA,unknown,Negative,NA,True,91.6,98.0,0.9,40,False,21.6,0.0,0.0,40,False,23.6,0.0,0.0,40,False,26.5,26.0,1.0,60,False,32.0,0.0,0.0,60
2021-08-09_NABITA003.37_1,NBSC20238,Negative,0,Negative,Yes,True,171.4,138.0,1.2,40,False,28.4,0.0,0.0,40,False,11.5,0.0,0.0,40,False,29.6,0.0,0.0,60,False,30.9,0.0,0.0,60
2021-08-12_NABITA003.37_1,INSC20026,Positive,"7,650",Positive,Yes,True,68.8,56.0,1.2,40,True,68.9,68.0,1.0,40,True,172.4,100.0,1.7,40,True,266.7,131.0,2.0,60,True,193.5,85.0,2.3,60
2021-08-12_NABITA003.37_2,INSC20039,Negative,0,Negative,Yes,True,132.1,67.0,2.0,40,False,19.3,0.0,0.0,40,False,22.0,0.0,0.0,40,False,24.3,0.0,0.0,60,False,26.2,0.0,0.0,60
2021-08-17_NABITA003.37_1,INSC20024,NA,unknown,Negative,NA,True,102.6,80.0,1.3,40,False,23.3,0.0,0.0,40,False,10.8,0.0,0.0,40,False,28.8,0.0,0.0,60,False,36.0,0.0,0.0,60
2021-08-17_NABITA003.37_2,INSC20025,NA,unknown,Negative,NA,True,73.2,65.0,1.1,40,False,22.0,25.0,0.9,40,False,18.6,0.0,0.0,40,False,25.1,0.0,0.0,60,False,22.0,0.0,0.0,60
2021-08-17_NABITA003.37_3,INSC20027,NA,unknown,Positive,NA,True,112.6,64.0,1.8,40,False,12.1,0.0,0.0,40,True,94.1,58.0,1.6,40,False,23.6,0.0,0.0,60,False,29.7,0.0,0.0,60
2021-08-17_NABITA003.37_4,INSC20028,NA,unknown,Negative,NA,True,116.9,72.0,1.6,40,False,9.3,0.0,0.0,40,False,12.8,0.0,0.0,40,False,40.3,43.0,0.9,60,False,40.1,0.0,0.0,60
2021-08-17_NABITA003.37_5,INSC20029,NA,unknown,Negative,NA,True,140.5,99.0,1.4,40,False,11.2,0.0,0.0,40,False,13.6,0.0,0.0,40,False,24.8,0.0,0.0,60,False,17.4,0.0,0.0,60
2021-08-17_NABITA003.37_6,INSC20030,NA,unknown,Positive,NA,True,137.5,106.0,1.3,40,True,110.4,74.0,1.5,40,True,140.9,64.0,2.2,40,True,305.7,103.0,3.0,60,True,285.2,101.0,2.8,60
2021-08-17_NABITA003.37_7,INSC20031,NA,unknown,Positive,NA,True,131.5,78.0,1.7,40,True,67.8,71.0,1.0,40,True,126.5,93.0,1.4,40,True,321.8,86.0,3.7,60,True,252.8,107.0,2.4,60
2021-08-17_NABITA003.37_8,INSC20032,NA,unknown,Negative,NA,True,103.0,68.0,1.5,40,False,16.2,0.0,0.0,40,False,18.2,0.0,0.0,40,False,30.7,0.0,0.0,60,False,24.1,0.0,0.0,60
2021-08-27_NABITA003.37_1,INSC20034,Positive,"7,650",Positive,Yes,True,105.2,101.0,1.0,40,True,78.0,62.0,1.3,40,True,103.2,64.0,1.6,40,True,445.8,121.0,3.7,60,False,23.5,0.0,0.0,60
2021-08-27_NABITA003.37_2,INSC20035,NA,unknown,Negative,NA,True,126.9,99.0,1.3,40,False,16.9,0.0,0.0,40,False,17.0,0.0,0.0,40,False,20.0,0.0,0.0,60,False,20.9,0.0,0.0,60
2021-08-30_NABITA001.23_1,NBSC20239,Positive,"7,650",Positive,Yes,True,116.4,74.0,1.6,40,True,90.4,56.0,1.6,40,True,118.5,66.0,1.8,40,True,134.6,61.0,2.2,60,True,176.5,69.0,2.6,60
2021-09-01_NABITA001.23_1,NBSC20241,Positive,1000,Positive,Yes,True,123.1,86.0,1.4,40,True,69.1,52.0,1.3,40,True,92.0,65.0,1.4,40,True,189.9,64.0,3.0,60,False,41.6,0.0,0.0,60
2021-09-01_NABITA001.23_2,NBSC20279,Positive,400,Positive,Yes,True,135.0,90.0,1.5,40,False,48.5,0.0,0.0,40,True,107.9,91.0,1.2,40,False,25.9,0.0,0.0,60,False,49.3,51.0,1.0,60
2021-09-03_NABITA003.37_1,NBSC20258,Positive,1000,Positive,Fail,True,109.5,91.0,1.2,40,True,86.1,87.0,1.0,40,True,138.2,81.0,1.7,40,False,48.5,0.0,0.0,60,True,301.0,76.0,4.0,60
2021-09-10_NABITA003.37_1,NBSC20242,Positive,1000,Positive,Yes,True,146.6,88.0,1.7,40,True,96.1,59.0,1.6,40,True,164.5,99.0,1.7,40,True,318.2,112.0,2.8,60,False,31.5,0.0,0.0,60
2021-09-10_NABITA003.37_2,NBSC20243,Positive,1000,Invalid,Yes,False,55.9,0.0,0.0,40,True,41.6,48.0,0.9,40,True,82.0,67.0,1.2,40,False,35.1,0.0,0.0,60,True,170.9,79.0,2.2,60
2021-09-10_NABITA003.37_3,NBSC20245,Positive,1000,Invalid,Invalid,False,28.3,0.0,0.0,40,False,17.5,0.0,0.0,40,False,14.9,0.0,0.0,40,False,20.7,0.0,0.0,60,False,22.9,0.0,0.0,60
2021-09-10_NABITA003.37_4,NBSC20246,Positive,1000,Positive,Yes,True,145.3,81.0,1.8,40,True,97.4,60.0,1.6,40,True,141.4,77.0,1.8,40,True,441.4,133.0,3.3,60,True,281.8,111.0,2.5,60
2021-09-10_NABITA003.37_5,NBSC20247,Positive,1000,Invalid,Yes,False,51.7,0.0,0.0,40,True,77.8,69.0,1.1,40,True,138.6,103.0,1.3,40,True,382.7,133.0,2.9,60,False,40.2,0.0,0.0,60
2021-09-27_NABITA002.39_1,INSC20040,Positive,"7,650",Negative,Yes,True,149.8,101.0,1.5,40,False,7.5,0.0,0.0,40,False,9.5,0.0,0.0,40,False,11.0,0.0,0.0,60,False,10.4,0.0,0.0,60
2021-09-27_NABITA004.23_1,INSC20036,Negative,0,Negative,Yes,True,103.3,69.0,1.5,40,False,13.7,0.0,0.0,40,False,14.6,0.0,0.0,40,False,24.2,0.0,0.0,60,False,15.0,0.0,0.0,60
2021-09-27_NABITA004.23_2,INSC20037,Positive,"7,650",Positive,Yes,True,87.7,87.0,1.0,40,True,114.1,77.0,1.5,40,True,64.9,56.0,1.2,40,True,290.0,106.0,2.7,60,True,94.3,43.0,2.2,60
2021-09-30_NABITA002.39_1,NBSC20240,Positive,"7,650",Positive,Yes,True,172.8,124.0,1.4,40,True,95.9,83.0,1.2,40,True,181.4,100.0,1.8,40,True,228.2,76.0,3.0,60,True,226.7,110.0,2.1,60
2021-10-04_NABITA002.39_1,NBSC20249,Positive,3.9,Negative,No,True,160.6,103.0,1.6,40,False,12.5,0.0,0.0,40,False,27.4,0.0,0.0,40,False,39.2,41.0,1.0,60,False,31.4,0.0,0.0,60
2021-10-04_NABITA002.39_2,NBSC20252,Positive,15.6,Negative,No,True,140.4,82.0,1.7,40,False,11.3,0.0,0.0,40,False,10.7,0.0,0.0,40,False,18.1,0.0,0.0,60,False,8.7,0.0,0.0,60
2021-10-04_NABITA002.39_3,NBSC20255,Positive,62.5,Positive,Yes,True,108.8,73.0,1.5,40,True,108.3,95.0,1.1,40,False,25.4,0.0,0.0,40,False,25.3,0.0,0.0,60,True,95.7,52.0,1.8,60
2021-10-04_NABITA002.39_4,NBSC20198,Positive,250,Positive,Yes,True,152.6,87.0,1.8,40,True,158.3,97.0,1.6,40,True,146.9,69.0,2.1,40,True,192.8,65.0,3.0,60,True,203.0,72.0,2.8,60
2021-10-04_NABITA002.39_5,NBSC20194,Negative,0,Negative,Yes,True,135.7,88.0,1.5,40,False,14.0,0.0,0.0,40,False,11.7,0.0,0.0,40,False,20.9,0.0,0.0,60,False,14.2,0.0,0.0,60
2021-10-04_NABITA003.38_1,NBSC20250,Positive,3.9,Positive,Yes,True,124.7,86.0,1.5,40,True,58.4,38.0,1.5,40,False,12.6,0.0,0.0,40,False,12.1,0.0,0.0,60,False,23.0,0.0,0.0,60
2021-10-04_NABITA003.38_2,NBSC20253,Positive,15.6,Positive,Yes,True,123.8,72.0,1.7,40,False,16.4,0.0,0.0,40,True,75.3,60.0,1.3,40,True,428.2,123.0,3.5,60,True,218.5,83.0,2.6,60
2021-10-04_NABITA003.38_3,NBSC20256,Positive,62.5,Positive,Yes,True,112.0,100.0,1.1,40,True,91.4,98.0,0.9,40,True,128.7,96.0,1.3,40,False,48.1,0.0,0.0,60,True,318.1,83.0,3.8,60
2021-10-04_NABITA003.38_4,NBSC20195,Positive,250,Positive,Yes,True,118.9,122.0,1.0,40,True,100.5,106.0,0.9,40,True,140.9,97.0,1.5,40,True,220.9,96.0,2.3,60,True,205.5,101.0,2.0,60
2021-10-04_NABITA003.38_5,NBSC20196,Negative,0,Negative,Yes,True,102.5,98.0,1.0,40,False,8.5,0.0,0.0,40,False,16.1,0.0,0.0,40,False,40.0,0.0,0.0,60,False,25.5,0.0,0.0,60
2021-10-04_NABITA004.23_1,NBSC20251,Positive,3.9,Negative,No,True,142.9,97.0,1.5,40,False,15.8,0.0,0.0,40,False,12.9,0.0,0.0,40,False,22.4,0.0,0.0,60,False,10.4,0.0,0.0,60
2021-10-04_NABITA004.23_2,NBSC20254,Positive,15.6,Negative,No,True,110.0,68.0,1.6,40,False,11.6,0.0,0.0,40,False,10.9,0.0,0.0,40,False,32.0,0.0,0.0,60,False,24.8,0.0,0.0,60
2021-10-04_NABITA004.23_3,NBSC20257,Positive,62.5,Negative,No,True,104.1,73.0,1.4,40,False,14.3,0.0,0.0,40,False,23.1,0.0,0.0,40,False,15.1,0.0,0.0,60,False,7.6,0.0,0.0,60
