TestID#,KitID,InputGp,Input[C],OutputRt,Exp. Result,ChRt-1,VolDiff-1,StepWidth-1,AvgRate-1,Threshold-1,ChRt-2,VolDiff-2,StepWidth-2,AvgRate-2,Threshold-2,ChRt-3,VolDiff-3,StepWidth-3,AvgRate-3,Threshold-3,ChRt-4,VolDiff-4,StepWidth-4,AvgRate-4,Threshold-4,ChRt-5,VolDiff-5,StepWidth-5,AvgRate-5,Threshold-5
2022-03-10_NABITA008.2_1,INSC20218,Gene N,"24,000",Positive,Yes,True,161.4,90.0,1.8,40,True,164.9,95.0,1.7,40,False,26.8,0.0,0.0,40,False,16.4,0.0,0.0,60,False,18.0,0.0,0.0,60
2022-03-10_NABITA008.2_2,INSC20220,Positive,"7,650",Positive,Yes,True,104.2,76.0,1.4,40,True,183.5,89.0,2.1,40,True,116.1,66.0,1.8,40,True,144.7,76.0,1.9,60,True,122.1,51.0,2.4,60
2022-03-10_NABITA008.2_3,INSC20221,Negative,0,Negative,Yes,True,166.5,97.0,1.7,40,False,33.1,0.0,0.0,40,False,37.5,0.0,0.0,40,False,24.2,0.0,0.0,60,False,22.7,0.0,0.0,60
2022-03-10_NABITA009.3_2,INSC20222,Gene N,"24,000",Positive,Yes,True,185.3,86.0,2.2,40,True,132.9,66.0,2.0,40,False,11.8,0.0,0.0,40,False,11.0,0.0,0.0,60,False,16.3,0.0,0.0,60
2022-03-10_NABITA009.3_3,INSC20223,Positive,"7,650",Positive,Yes,True,185.7,99.0,1.9,40,True,106.5,72.0,1.5,40,True,174.3,70.0,2.5,40,True,275.8,95.0,2.9,60,True,237.1,69.0,3.4,60
2022-03-10_NABITA009.3_4,INSC20224,Negative,0,Negative,Yes,True,155.7,86.0,1.8,40,False,15.3,0.0,0.0,40,False,11.7,0.0,0.0,40,False,37.2,0.0,0.0,60,False,13.5,0.0,0.0,60
2022-03-11_NABITA012.4_1,INSC20225,Gene N,"24,000",Positive,Yes,True,172.4,99.0,1.7,40,True,65.8,59.0,1.1,40,True,117.8,61.0,1.9,40,False,30.0,0.0,0.0,60,False,16.9,0.0,0.0,60
2022-03-11_NABITA012.4_2,INSC20226,Gene N,"24,000",Positive,Yes,True,146.4,72.0,2.0,40,True,53.6,58.0,0.9,40,False,17.4,0.0,0.0,40,False,21.6,0.0,0.0,60,False,18.7,0.0,0.0,60
2022-03-15_NABITA013.1_1,INSC20227,Positive,"7,650",Positive,Yes,True,209.3,93.0,2.3,40,True,196.9,86.0,2.3,40,True,147.8,90.0,1.6,40,True,274.8,92.0,3.0,60,True,256.9,84.0,3.1,60
2022-03-15_NABITA013.1_2,INSC20229,Negative,0,Positive,No,True,222.6,108.0,2.1,40,False,34.4,0.0,0.0,40,True,59.5,49.0,1.2,40,False,40.1,0.0,0.0,60,False,26.5,0.0,0.0,60
2022-03-15_NABITA013.1_3,INSC20231,Gene N,"24,000",Positive,Yes,True,208.8,104.0,2.0,40,True,105.2,71.0,1.5,40,True,100.6,48.0,2.1,40,False,21.7,0.0,0.0,60,False,25.7,0.0,0.0,60
2022-03-15_NABITA014.0_1,INSC20228,Positive,"7,650",Positive,Yes,True,178.4,94.0,1.9,40,True,101.4,58.0,1.7,40,True,88.0,42.0,2.1,40,True,181.9,77.0,2.4,60,True,288.0,109.0,2.6,60
2022-03-15_NABITA014.0_2,INSC20230,Negative,0,Negative,Yes,True,183.8,78.0,2.4,40,False,32.6,0.0,0.0,40,False,14.7,13.0,1.1,40,False,37.5,0.0,0.0,60,False,24.1,0.0,0.0,60
2022-03-15_NABITA014.0_3,INSC20232,Gene N,"24,000",Positive,Yes,True,181.5,101.0,1.8,40,False,38.4,0.0,0.0,40,True,155.1,67.0,2.3,40,False,26.5,29.0,0.9,60,False,33.6,0.0,0.0,60
2022-03-17_NABITA012.5_1,INSC20233,Positive,"7,650",Positive,Yes,True,115.8,58.0,2.0,40,False,23.7,26.0,0.9,40,False,37.6,26.0,1.4,40,True,103.2,28.0,3.7,60,True,189.2,52.0,3.6,60
2022-03-17_NABITA012.5_2,INSC20235,Positive,"7,650",Positive,Yes,True,117.8,89.0,1.3,40,True,52.2,49.0,1.1,40,True,40.7,39.0,1.0,40,True,242.7,81.0,3.0,60,True,247.0,89.0,2.8,60
2022-03-17_NABITA013.2_1,INSC20234,Positive,"7,650",Positive,Yes,True,165.9,58.0,2.9,40,True,102.7,35.0,2.9,40,True,68.8,24.0,2.9,40,False,51.2,30.0,1.7,60,False,37.1,0.0,0.0,60
2022-03-17_NABITA013.2_2,INSC20237,Negative,0,Positive,No,True,169.0,85.0,2.0,40,False,35.2,0.0,0.0,40,True,93.2,78.0,1.2,40,False,18.5,0.0,0.0,60,False,22.9,0.0,0.0,60
2022-03-18_NABITA012.5_1,INSC20239,Positive,"7,650",Positive,Yes,True,121.3,58.0,2.1,40,True,70.1,41.0,1.7,40,True,63.6,44.0,1.4,40,True,179.5,58.0,3.1,60,True,201.1,40.0,5.0,60
2022-03-18_NABITA012.5_2,INSC20250,Positive,"7,650",Positive,Yes,True,232.4,109.0,2.1,40,True,112.7,100.0,1.1,40,True,61.4,42.0,1.5,40,True,193.5,92.0,2.1,60,True,275.8,96.0,2.9,60
2022-03-21_NABITA008.4_1,INSC20244,Positive,"7,650",Positive,Yes,True,119.0,58.0,2.1,40,True,138.3,35.0,4.0,40,True,125.6,58.0,2.2,40,True,67.9,28.0,2.4,60,True,87.5,28.0,3.1,60
2022-03-21_NABITA008.4_2,INSC20268,Negative,0,Negative,Yes,True,144.9,86.0,1.7,40,False,19.4,0.0,0.0,40,False,11.1,0.0,0.0,40,False,19.0,0.0,0.0,60,False,22.4,0.0,0.0,60
2022-03-21_NABITA011.5_1,INSC20247,Positive,"7,650",Invalid,Yes,False,48.6,0.0,0.0,40,False,20.2,0.0,0.0,40,False,14.6,0.0,0.0,40,False,18.6,0.0,0.0,60,False,64.2,0.0,0.0,60
2022-03-21_NABITA011.5_2,INSC20243,Negative,0,Positive,No,True,72.4,45.0,1.6,40,False,29.6,0.0,0.0,40,False,40.4,0.0,0.0,40,True,73.4,44.0,1.7,60,False,54.1,44.0,1.2,60
2022-03-21_NABITA012.5_1,INSC20277,Positive,"7,650",Positive,Yes,True,77.2,58.0,1.3,40,True,40.7,29.0,1.4,40,True,42.3,25.0,1.7,40,True,86.6,58.0,1.5,60,True,145.9,58.0,2.5,60
2022-03-21_NABITA012.5_2,INSC20242,Positive,"7,650",Positive,Yes,True,111.4,57.0,2.0,40,True,64.4,42.0,1.5,40,True,110.7,50.0,2.2,40,True,169.2,57.0,3.0,60,True,165.3,41.0,4.0,60
2022-03-21_NABITA012.5_3,INSC20261,Positive,"7,650",Positive,Yes,True,98.8,64.0,1.5,40,False,37.5,33.0,1.1,40,True,61.6,43.0,1.4,40,True,180.6,57.0,3.2,60,True,191.7,53.0,3.6,60
2022-03-21_NABITA012.5_4,INSC20273,Negative,0,Negative,Yes,True,159.1,73.0,2.2,40,False,15.7,0.0,0.0,40,False,10.6,0.0,0.0,40,False,25.5,0.0,0.0,60,False,32.6,0.0,0.0,60
2022-03-21_NABITA014.0_1,INSC20271,Positive,"7,650",Positive,Yes,True,159.4,88.0,1.8,40,True,177.4,99.0,1.8,40,True,161.9,98.0,1.7,40,True,267.1,62.0,4.3,60,True,340.0,79.0,4.3,60
2022-03-21_NABITA014.0_2,INSC20276,Negative,0,Negative,Yes,True,206.9,107.0,1.9,40,False,38.1,33.0,1.2,40,False,55.6,0.0,0.0,40,False,45.8,31.0,1.5,60,False,39.4,18.0,2.2,60
2022-03-22_NABITA008.4_1,PD EV Low Cartridge,Negative,0,Invalid,Yes,False,26.3,0.0,0.0,40,False,29.7,0.0,0.0,40,False,26.9,0.0,0.0,40,False,36.9,0.0,0.0,60,False,26.0,0.0,0.0,60
2022-03-22_NABITA011.5_1,INSC20254,Negative,0,Negative,Yes,True,127.8,79.0,1.6,40,False,21.1,0.0,0.0,40,False,16.4,0.0,0.0,40,False,20.5,0.0,0.0,60,False,29.9,0.0,0.0,60
2022-03-22_NABITA011.5_2,INSC20257,Negative,0,Negative,Yes,True,168.6,97.0,1.7,40,False,16.7,0.0,0.0,40,False,17.5,0.0,0.0,40,False,38.2,0.0,0.0,60,False,32.0,0.0,0.0,60
2022-03-22_NABITA012.5_1,PD EV High Cartridge,Negative,0,Invalid,Yes,False,1.6,0.0,0.0,40,False,44.7,0.0,0.0,40,False,4.3,0.0,0.0,40,False,3.4,0.0,0.0,60,False,2.4,0.0,0.0,60
2022-03-22_NABITA012.5_2,INSC20262,Gene N,"24,000",Positive,Yes,True,196.2,95.0,2.1,40,False,17.6,0.0,0.0,40,True,76.9,46.0,1.7,40,False,17.9,0.0,0.0,60,False,46.9,0.0,0.0,60
2022-03-22_NABITA014.0_1,INSC20275,Gene N,"24,000",Negative,No,True,197.3,109.0,1.8,40,False,20.2,0.0,0.0,40,False,19.9,0.0,0.0,40,False,21.8,0.0,0.0,60,False,25.0,0.0,0.0,60
2022-03-22_NABITA014.0_2,INSC20255,Gene N,"24,000",Negative,No,True,121.3,100.0,1.2,40,False,21.4,0.0,0.0,40,False,20.1,0.0,0.0,40,False,22.7,0.0,0.0,60,False,20.1,0.0,0.0,60
2022-03-23_NABITA008.5_1,NBSC20309,Positive,"7,650",Positive,Yes,True,154.2,78.0,2.0,40,True,200.6,91.0,2.2,40,True,83.3,56.0,1.5,40,False,18.5,0.0,0.0,60,True,236.4,93.0,2.5,60
2022-03-23_NABITA009.7_1,INSC20265,Positive,"7,650",Positive,Yes,True,171.3,83.0,2.1,40,True,138.8,67.0,2.1,40,True,126.4,59.0,2.1,40,True,284.4,104.0,2.7,60,True,244.9,75.0,3.3,60
2022-03-23_NABITA009.7_2,INSC20241,Negative,0,Negative,Yes,True,218.8,108.0,2.0,40,False,30.3,0.0,0.0,40,False,14.7,0.0,0.0,40,False,16.0,0.0,0.0,60,False,23.6,0.0,0.0,60
2022-03-23_NABITA011.6_1,NBSC20348,Negative,0,Negative,Yes,True,141.5,100.0,1.4,40,False,16.5,0.0,0.0,40,False,14.3,0.0,0.0,40,False,26.0,0.0,0.0,60,False,21.6,0.0,0.0,60
2022-03-23_NABITA011.6_2,NBSC20326,Negative,0,Positive,No,True,167.3,103.0,1.6,40,False,12.8,0.0,0.0,40,False,16.9,0.0,0.0,40,True,117.1,52.0,2.3,60,False,17.1,15.0,1.1,60
2022-03-23_NABITA012.6_1,NBSC20331,Negative,0,Negative,Yes,True,89.3,58.0,1.5,40,False,9.4,0.0,0.0,40,False,14.2,0.0,0.0,40,False,27.5,0.0,0.0,60,False,18.3,0.0,0.0,60
2022-03-23_NABITA014.0_1,INSC20269,Positive,"7,650",Positive,Yes,True,107.5,58.0,1.9,40,True,90.8,41.0,2.2,40,True,82.9,33.0,2.5,40,True,63.3,34.0,1.9,60,True,151.0,58.0,2.6,60
2022-03-24_NABITA009.9_1,INSC20256,Positive,"7,650",Positive,Yes,True,155.5,58.0,2.7,40,False,27.9,27.0,1.0,40,True,117.8,33.0,3.6,40,True,115.1,38.0,3.0,60,True,76.1,58.0,1.3,60
2022-03-24_NABITA009.9_2,INSC20270,Negative,0,Negative,Yes,True,144.1,85.0,1.7,40,False,33.8,0.0,0.0,40,False,34.0,0.0,0.0,40,False,26.9,0.0,0.0,60,False,23.9,0.0,0.0,60
2022-03-25_NABITA009.9_1,NBSC20300,Negative,0,Negative,Yes,True,131.2,103.0,1.3,40,False,10.5,0.0,0.0,40,False,12.6,0.0,0.0,40,False,13.2,0.0,0.0,60,False,24.3,0.0,0.0,60
2022-03-25_NABITA011.7_1,NBSC20353,Negative,0,Negative,Yes,True,147.7,106.0,1.4,40,False,10.2,0.0,0.0,40,False,15.5,0.0,0.0,40,False,17.3,0.0,0.0,60,False,17.2,0.0,0.0,60
2022-03-25_NABITA011.7_2,NBSC20319,Negative,0,Negative,Yes,True,174.7,107.0,1.6,40,False,16.7,0.0,0.0,40,False,16.4,0.0,0.0,40,False,37.1,0.0,0.0,60,False,58.0,0.0,0.0,60
2022-03-25_NABITA012.7_1,NBSC20394,Positive,"7,650",Positive,Yes,True,182.4,109.0,1.7,40,True,49.2,47.0,1.0,40,True,68.7,40.0,1.7,40,True,153.4,81.0,1.9,60,True,381.4,109.0,3.5,60
2022-03-25_NABITA012.7_2,NBSC20343,Negative,0,Negative,Yes,True,169.9,83.0,2.0,40,False,10.6,0.0,0.0,40,False,11.5,0.0,0.0,40,False,30.2,0.0,0.0,60,False,48.5,0.0,0.0,60
2022-03-29_NABITA009.9_1,NBSC20399,Negative,0,Invalid,No,False,22.4,0.0,0.0,40,False,16.1,0.0,0.0,40,False,24.4,0.0,0.0,40,False,29.1,0.0,0.0,60,False,41.4,0.0,0.0,60
2022-03-31_NABITA002.43_1,INSC20263,Positive,"7,650",Positive,Yes,True,139.3,70.0,2.0,40,False,39.8,29.0,1.4,40,True,105.4,45.0,2.3,40,False,35.1,0.0,0.0,60,True,129.3,39.0,3.3,60
2022-03-31_NABITA002.43_2,INSC20260,Negative,0,Negative,Yes,True,159.3,89.0,1.8,40,False,19.1,0.0,0.0,40,False,11.1,0.0,0.0,40,False,39.5,0.0,0.0,60,False,31.6,0.0,0.0,60
2022-03-31_NABITA014.0_1,INSC20278,Negative,0,Negative,No,True,128.8,70.0,1.8,40,False,50.3,0.0,0.0,40,False,23.7,25.0,0.9,40,False,27.2,0.0,0.0,60,False,27.8,0.0,0.0,60
2022-04-01_NABITA014.0_1,INSC20258,Negative,0,Negative,Yes,True,110.6,75.0,1.5,40,False,11.5,0.0,0.0,40,False,16.2,0.0,0.0,40,False,18.6,0.0,0.0,60,False,24.4,0.0,0.0,60
2022-04-01_NABITA014.0_2,INSC20252,Negative,0,Negative,Yes,True,154.0,78.0,2.0,40,False,8.9,0.0,0.0,40,False,9.6,0.0,0.0,40,False,31.8,0.0,0.0,60,False,46.3,0.0,0.0,60
2022-04-01_NABITA014.0_3,INSC20259,Gene N,"24,000",Positive,Yes,True,165.2,87.0,1.9,40,True,170.8,103.0,1.7,40,True,156.2,98.0,1.6,40,False,36.2,0.0,0.0,60,False,46.0,0.0,0.0,60
2022-04-01_NABITA014.0_4,INSC20245,Gene N,"24,000",Positive,Yes,True,158.2,80.0,2.0,40,True,114.1,68.0,1.7,40,True,172.0,67.0,2.6,40,False,16.4,0.0,0.0,60,False,42.3,0.0,0.0,60
2022-04-01_NABITA014.0_5,INSC20272,Gene N,"24,000",Positive,Yes,True,116.6,72.0,1.6,40,True,121.6,57.0,2.1,40,True,131.7,62.0,2.1,40,False,27.0,0.0,0.0,60,False,24.0,0.0,0.0,60
2022-04-29_NABITA008.7_1,NBSC20329,Positive,20,Negative,NA,True,189.2,109.0,1.7,40,False,15.4,0.0,0.0,40,False,8.9,0.0,0.0,40,False,15.9,0.0,0.0,60,False,21.4,0.0,0.0,60
2022-04-29_NABITA008.7_2,NBSC20335,Positive,60,Negative,NA,True,151.3,90.0,1.7,40,False,25.3,0.0,0.0,40,False,23.9,0.0,0.0,40,False,21.6,0.0,0.0,60,False,33.0,0.0,0.0,60
2022-04-29_NABITA008.7_3,NBSC20341,Positive,180,Negative,NA,True,115.5,102.0,1.1,40,False,27.0,0.0,0.0,40,False,26.3,0.0,0.0,40,False,12.3,0.0,0.0,60,False,15.3,0.0,0.0,60
2022-04-29_NABITA011.9_1,NBSC20334,Positive,20,Positive,NA,True,139.0,74.0,1.9,40,False,21.1,0.0,0.0,40,False,14.5,0.0,0.0,40,False,45.9,0.0,0.0,60,True,141.5,42.0,3.4,60
2022-04-29_NABITA011.9_2,NBSC20336,Positive,60,Positive,NA,True,52.2,45.0,1.2,40,False,17.6,0.0,0.0,40,False,11.1,0.0,0.0,40,False,28.7,0.0,0.0,60,True,60.1,43.0,1.4,60
2022-04-29_NABITA011.9_3,NBSC20347,Positive,180,Positive,NA,True,113.2,70.0,1.6,40,False,17.6,0.0,0.0,40,False,13.6,0.0,0.0,40,False,42.1,0.0,0.0,60,True,61.8,65.0,1.0,60
2022-04-29_NABITA012.9_1,NBSC20328,Positive,20,Negative,NA,True,196.7,102.0,1.9,40,False,16.6,0.0,0.0,40,False,8.8,0.0,0.0,40,False,22.7,0.0,0.0,60,False,24.0,0.0,0.0,60
2022-04-29_NABITA012.9_2,NBSC20337,Positive,60,Negative,NA,True,161.9,92.0,1.8,40,False,9.2,0.0,0.0,40,False,10.9,0.0,0.0,40,False,41.8,0.0,0.0,60,False,21.1,0.0,0.0,60
2022-04-29_NABITA012.9_3,NBSC20349,Positive,180,Negative,NA,True,114.2,58.0,2.0,40,False,12.9,0.0,0.0,40,False,7.0,0.0,0.0,40,False,17.9,0.0,0.0,60,False,59.8,0.0,0.0,60
2022-05-13_NABITA008.7_1,NBSC20368,Positive,20,Negative,NA,True,154.7,88.0,1.8,40,False,32.8,0.0,0.0,40,False,14.6,0.0,0.0,40,False,14.4,0.0,0.0,60,False,35.9,0.0,0.0,60
2022-05-13_NABITA008.7_2,NBSC20388,Positive,60,Negative,NA,True,107.6,87.0,1.2,40,False,7.0,0.0,0.0,40,False,15.7,0.0,0.0,40,False,13.2,0.0,0.0,60,False,13.2,0.0,0.0,60
2022-05-13_NABITA008.7_3,NBSC20392,Positive,180,Negative,NA,True,130.3,45.0,2.9,40,False,32.9,33.0,1.0,40,False,21.8,0.0,0.0,40,False,19.5,0.0,0.0,60,False,31.4,0.0,0.0,60
2022-05-13_NABITA011.9_1,NBSC20371,Positive,20,Negative,NA,True,113.6,96.0,1.2,40,False,24.8,0.0,0.0,40,False,31.5,0.0,0.0,40,False,21.4,0.0,0.0,60,False,56.2,0.0,0.0,60
2022-05-13_NABITA011.9_2,NBSC20389,Positive,60,Invalid,NA,False,29.9,0.0,0.0,40,False,18.3,0.0,0.0,40,False,9.9,0.0,0.0,40,False,32.0,0.0,0.0,60,False,40.9,0.0,0.0,60
2022-05-13_NABITA011.9_3,NBSC20391,Positive,60,Negative,NA,True,75.4,57.0,1.3,40,False,23.3,0.0,0.0,40,False,14.6,0.0,0.0,40,False,35.1,0.0,0.0,60,False,65.6,0.0,0.0,60
2022-05-13_NABITA011.9_4,NBSC20395,Positive,180,Negative,NA,True,151.5,95.0,1.6,40,False,12.6,0.0,0.0,40,False,14.9,0.0,0.0,40,False,44.2,0.0,0.0,60,False,18.7,0.0,0.0,60
2022-05-13_NABITA012.9_1,NBSC20387,Positive,20,Negative,NA,True,132.4,108.0,1.2,40,False,11.9,0.0,0.0,40,False,8.5,0.0,0.0,40,False,31.6,0.0,0.0,60,False,23.6,0.0,0.0,60
2022-05-13_NABITA012.9_2,NBSC20390,Positive,60,Positive,NA,True,106.6,58.0,1.8,40,False,8.3,0.0,0.0,40,False,9.7,0.0,0.0,40,False,16.5,0.0,0.0,60,True,62.3,56.0,1.1,60
2022-05-13_NABITA012.9_3,NBSC20393,Positive,180,Negative,NA,True,163.1,96.0,1.7,40,False,8.9,0.0,0.0,40,False,9.1,0.0,0.0,40,False,34.2,0.0,0.0,60,False,27.9,0.0,0.0,60
2022-06-14_NABITA012.10_1,INSC20149,Positive,"7,650",Positive,Yes,True,89.4,67.0,1.3,40,False,34.5,0.0,0.0,40,False,42.5,0.0,0.0,40,True,178.5,67.0,2.7,60,True,288.7,108.0,2.7,60
2022-06-14_NABITA012.10_2,INSC20148,Negative,0,Negative,Yes,True,80.8,75.0,1.1,40,False,5.7,0.0,0.0,40,False,1.8,0.0,0.0,40,False,3.4,0.0,0.0,60,False,9.1,0.0,0.0,60
2022-06-15_NABITA014.0_1,INSC20192,Negative,0,Negative,Yes,True,196.6,100.0,2.0,40,False,38.6,0.0,0.0,40,False,22.4,0.0,0.0,40,False,12.2,0.0,0.0,60,False,24.8,0.0,0.0,60
2022-06-17_NABITA014.0_1,INSC20253,Negative,0,Negative,Yes,True,180.0,90.0,2.0,40,False,20.8,0.0,0.0,40,False,17.7,0.0,0.0,40,False,10.9,0.0,0.0,60,False,23.6,0.0,0.0,60
2022-06-22_NABITA010.10_2,INSC20281,Negative,0,Negative,Yes,True,141.1,109.0,1.3,40,False,13.7,0.0,0.0,40,False,21.6,0.0,0.0,40,False,29.7,0.0,0.0,60,False,27.6,32.0,0.9,60
2022-06-22_NABITA010.10_3,INSC20304,Positive,"7,650",Positive,Yes,True,145.9,101.0,1.4,40,True,115.3,72.0,1.6,40,True,113.1,88.0,1.3,40,True,159.1,78.0,2.0,60,True,219.2,96.0,2.3,60
2022-06-22_NABITA011.11_1,INSC20306,Negative,0,Negative,Yes,True,64.9,62.0,1.0,40,False,7.1,0.0,0.0,40,False,6.2,0.0,0.0,40,False,22.6,0.0,0.0,60,False,20.1,0.0,0.0,60
2022-06-22_NABITA011.11_2,INSC20282,Positive,"7,650",Positive,Yes,True,170.2,100.0,1.7,40,True,96.1,65.0,1.5,40,True,104.0,65.0,1.6,40,True,277.6,103.0,2.7,60,True,314.8,104.0,3.0,60
2022-06-22_NABITA012.12_1,INSC20264,Positive,"7,650",Positive,Yes,True,158.5,96.0,1.7,40,True,54.6,60.0,0.9,40,True,52.5,44.0,1.2,40,True,204.4,63.0,3.2,60,True,169.1,61.0,2.8,60
2022-06-22_NABITA015.0_1,INSC20279,Positive,"7,650",Positive,Yes,True,96.6,71.0,1.4,40,True,112.7,72.0,1.6,40,True,74.2,56.0,1.3,40,True,172.1,65.0,2.6,60,True,149.3,61.0,2.4,60
2022-06-22_NABITA015.0_2,INSC20305,Negative,0,Negative,Yes,True,124.6,88.0,1.4,40,False,27.5,0.0,0.0,40,False,9.7,0.0,0.0,40,False,21.9,0.0,0.0,60,False,29.7,0.0,0.0,60
2022-06-30_NABITA002.45_1,INSC20285,Negative,0,Negative,Yes,True,115.6,104.0,1.1,40,False,16.1,0.0,0.0,40,False,30.8,0.0,0.0,40,False,27.3,0.0,0.0,60,False,11.5,0.0,0.0,60
2022-06-30_NABITA012.7_1,INSC20289,Negative,0,Negative,Yes,True,165.5,107.0,1.5,40,False,8.0,0.0,0.0,40,False,6.5,0.0,0.0,40,False,29.4,0.0,0.0,60,False,36.6,0.0,0.0,60
2022-06-30_NABITA014.4_1,INSC20294,Negative,0,Negative,Yes,True,111.1,86.0,1.3,40,False,8.6,0.0,0.0,40,False,13.9,0.0,0.0,40,False,15.1,0.0,0.0,60,False,19.3,0.0,0.0,60
"
"
